"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView.  Data presented from public health laboratories include the weekly total number of specimens tested, the number of positive influenza tests, and the number by influenza virus type, subtype, and influenza B lineage."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,A (2009 H1N1),A (H3),A (Subtyping not Performed),B,BVic,BYam,H3N2v
Census Regions,South Atlantic,2016,34,62,2,3,0,2,0,0,0
Census Regions,East South Central,2016,34,13,0,5,0,0,0,0,0
Census Regions,West South Central,2016,34,23,0,2,0,0,0,0,0
Census Regions,Mountain,2016,34,17,1,1,0,0,0,0,0
Census Regions,Pacific,2016,34,144,2,7,0,0,0,0,0
Census Regions,New England,2016,35,12,1,2,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,35,35,0,3,0,0,2,1,0
Census Regions,East North Central,2016,35,33,0,4,0,0,1,0,0
Census Regions,West North Central,2016,35,37,0,3,0,0,0,0,0
Census Regions,South Atlantic,2016,35,85,4,3,0,5,0,0,0
Census Regions,East South Central,2016,35,7,0,0,0,0,0,0,0
Census Regions,West South Central,2016,35,18,0,6,0,0,1,0,0
Census Regions,Mountain,2016,35,23,0,1,0,0,0,0,0
Census Regions,Pacific,2016,35,158,2,11,0,0,0,1,0
Census Regions,New England,2016,36,9,0,4,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,36,36,0,1,0,0,0,1,0
Census Regions,East North Central,2016,36,44,1,3,0,0,0,0,0
Census Regions,West North Central,2016,36,40,0,3,0,0,0,0,0
Census Regions,South Atlantic,2016,36,60,1,8,0,6,1,0,0
Census Regions,East South Central,2016,36,6,0,0,0,0,0,0,0
Census Regions,West South Central,2016,36,17,0,5,0,0,0,0,0
Census Regions,Mountain,2016,36,16,0,3,0,0,0,0,0
Census Regions,Pacific,2016,36,172,1,18,0,0,0,2,0
Census Regions,New England,2016,37,21,0,12,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,37,39,0,7,0,0,0,3,0
Census Regions,East North Central,2016,37,76,1,5,0,0,0,0,0
Census Regions,West North Central,2016,37,44,0,2,0,0,1,0,0
Census Regions,South Atlantic,2016,37,101,2,6,1,10,0,0,0
Census Regions,East South Central,2016,37,17,0,0,0,0,0,0,0
Census Regions,West South Central,2016,37,24,0,3,0,0,0,0,0
Census Regions,Mountain,2016,37,32,0,1,0,0,1,1,0
Census Regions,Pacific,2016,37,199,5,19,1,0,2,2,0
Census Regions,New England,2016,38,15,0,5,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,38,53,0,11,0,1,2,2,0
Census Regions,East North Central,2016,38,76,2,5,0,0,0,0,0
Census Regions,West North Central,2016,38,75,0,1,0,0,1,0,0
Census Regions,South Atlantic,2016,38,106,2,16,0,6,0,0,0
Census Regions,East South Central,2016,38,2,0,0,0,0,0,0,0
Census Regions,West South Central,2016,38,28,0,1,0,0,0,0,0
Census Regions,Mountain,2016,38,26,0,5,0,0,0,0,0
Census Regions,Pacific,2016,38,241,2,33,0,1,0,3,0
Census Regions,New England,2016,39,18,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,39,51,0,6,0,1,7,0,0
Census Regions,East North Central,2016,39,102,0,5,1,0,1,0,0
Census Regions,West North Central,2016,39,68,0,5,0,0,2,0,0
Census Regions,South Atlantic,2016,39,128,2,10,0,3,0,0,0
Census Regions,East South Central,2016,39,13,0,1,0,0,0,0,0
Census Regions,West South Central,2016,39,28,0,0,0,0,0,0,0
Census Regions,Mountain,2016,39,47,1,4,0,0,1,0,0
Census Regions,Pacific,2016,39,241,2,42,0,1,0,0,0
Census Regions,New England,2016,40,31,0,6,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,40,50,0,8,0,0,2,0,0
Census Regions,East North Central,2016,40,139,0,4,0,0,0,1,0
Census Regions,West North Central,2016,40,103,0,6,0,0,1,0,0
Census Regions,South Atlantic,2016,40,181,3,11,0,1,2,0,0
Census Regions,East South Central,2016,40,24,0,0,0,0,0,0,0
Census Regions,West South Central,2016,40,27,0,1,0,0,0,0,0
Census Regions,Mountain,2016,40,54,3,10,0,0,0,1,0
Census Regions,Pacific,2016,40,289,3,41,0,0,0,2,0
Census Regions,New England,2016,41,14,0,2,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,41,62,0,8,0,1,5,2,0
Census Regions,East North Central,2016,41,156,0,6,0,0,0,0,0
Census Regions,West North Central,2016,41,86,0,3,0,0,0,0,0
Census Regions,South Atlantic,2016,41,202,0,10,0,1,1,1,0
Census Regions,East South Central,2016,41,45,0,0,0,0,0,0,0
Census Regions,West South Central,2016,41,24,0,0,0,0,0,0,0
Census Regions,Mountain,2016,41,67,7,8,0,0,0,0,0
Census Regions,Pacific,2016,41,314,4,44,0,1,1,3,0
Census Regions,New England,2016,42,25,0,3,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,42,84,0,18,0,1,1,2,0
Census Regions,East North Central,2016,42,157,0,12,0,0,2,1,0
Census Regions,West North Central,2016,42,101,0,5,0,0,0,0,0
Census Regions,South Atlantic,2016,42,255,1,7,2,0,0,1,0
Census Regions,East South Central,2016,42,42,0,2,0,0,0,0,0
Census Regions,West South Central,2016,42,48,1,4,0,0,2,1,0
Census Regions,Mountain,2016,42,99,6,17,0,0,0,2,0
Census Regions,Pacific,2016,42,329,4,66,0,0,3,3,0
Census Regions,New England,2016,43,30,0,5,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,43,81,1,24,0,0,1,0,0
Census Regions,East North Central,2016,43,163,1,5,0,0,1,0,0
Census Regions,West North Central,2016,43,111,3,6,0,0,0,0,0
Census Regions,South Atlantic,2016,43,273,0,14,0,5,0,0,0
Census Regions,East South Central,2016,43,41,0,2,0,0,0,0,0
Census Regions,West South Central,2016,43,53,1,1,0,0,0,0,0
Census Regions,Mountain,2016,43,102,6,23,0,0,0,2,0
Census Regions,Pacific,2016,43,314,1,50,1,1,1,1,0
Census Regions,New England,2016,44,34,0,8,0,0,1,0,0
Census Regions,Mid-Atlantic,2016,44,108,0,9,0,0,5,0,0
Census Regions,East North Central,2016,44,169,1,8,0,0,1,0,0
Census Regions,West North Central,2016,44,127,0,6,1,0,1,0,0
Census Regions,South Atlantic,2016,44,279,1,11,0,3,0,1,0
Census Regions,East South Central,2016,44,60,0,1,0,0,1,0,0
Census Regions,West South Central,2016,44,61,2,2,0,0,1,0,0
Census Regions,Mountain,2016,44,106,5,18,1,0,0,2,0
Census Regions,Pacific,2016,44,352,3,59,1,0,0,4,0
Census Regions,New England,2016,45,23,0,1,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,45,83,1,15,0,1,1,0,0
Census Regions,East North Central,2016,45,163,0,6,0,0,0,0,0
Census Regions,West North Central,2016,45,99,0,2,0,0,1,0,0
Census Regions,South Atlantic,2016,45,336,1,11,0,4,1,0,0
Census Regions,East South Central,2016,45,57,0,1,0,0,0,0,0
Census Regions,West South Central,2016,45,60,1,2,0,0,2,0,0
Census Regions,Mountain,2016,45,101,2,27,0,0,0,0,0
Census Regions,Pacific,2016,45,353,0,90,1,0,1,1,0
Census Regions,New England,2016,46,37,0,8,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,46,86,0,18,1,7,0,0,0
Census Regions,East North Central,2016,46,196,0,24,0,0,1,1,0
Census Regions,West North Central,2016,46,100,0,6,1,0,0,0,0
Census Regions,South Atlantic,2016,46,299,1,13,0,6,0,0,0
Census Regions,East South Central,2016,46,79,1,3,0,0,0,0,0
Census Regions,West South Central,2016,46,70,3,3,0,0,0,0,0
Census Regions,Mountain,2016,46,115,3,27,0,0,0,0,0
Census Regions,Pacific,2016,46,369,1,87,0,0,6,0,0
Census Regions,New England,2016,47,18,0,1,0,0,0,1,0
Census Regions,Mid-Atlantic,2016,47,74,0,16,4,5,1,0,0
Census Regions,East North Central,2016,47,116,0,10,1,0,0,0,0
Census Regions,West North Central,2016,47,100,0,6,1,0,1,0,0
Census Regions,South Atlantic,2016,47,284,2,21,1,5,0,0,0
Census Regions,East South Central,2016,47,40,0,3,0,0,0,0,0
Census Regions,West South Central,2016,47,32,0,3,0,0,0,1,0
Census Regions,Mountain,2016,47,130,3,45,0,0,0,0,0
Census Regions,Pacific,2016,47,304,0,59,7,0,2,1,0
Census Regions,New England,2016,48,29,0,16,0,0,0,0,0
Census Regions,Mid-Atlantic,2016,48,125,0,26,5,4,2,0,0
Census Regions,East North Central,2016,48,206,1,18,1,0,5,1,0
Census Regions,West North Central,2016,48,160,0,17,1,0,4,0,0
Census Regions,South Atlantic,2016,48,385,2,57,1,11,0,4,0
Census Regions,East South Central,2016,48,83,0,7,0,0,0,0,0
Census Regions,West South Central,2016,48,68,0,4,0,1,0,0,0
Census Regions,Mountain,2016,48,179,5,57,0,1,1,0,0
Census Regions,Pacific,2016,48,478,5,116,3,1,5,0,0
Census Regions,New England,2016,49,53,0,24,0,0,0,1,0
Census Regions,Mid-Atlantic,2016,49,165,0,68,0,1,2,1,0
Census Regions,East North Central,2016,49,255,1,35,0,0,6,1,0
Census Regions,West North Central,2016,49,170,1,25,0,0,4,0,0
Census Regions,South Atlantic,2016,49,406,5,75,0,2,2,2,0
Census Regions,East South Central,2016,49,71,0,8,0,0,0,1,0
Census Regions,West South Central,2016,49,70,1,15,0,0,0,0,0
Census Regions,Mountain,2016,49,224,2,111,1,0,0,0,0
Census Regions,Pacific,2016,49,466,4,118,2,0,6,1,0
Census Regions,New England,2016,50,52,5,24,0,0,0,1,0
Census Regions,Mid-Atlantic,2016,50,187,1,106,0,2,5,2,0
Census Regions,East North Central,2016,50,292,3,71,0,3,6,1,0
Census Regions,West North Central,2016,50,198,3,46,1,0,2,5,0
Census Regions,South Atlantic,2016,50,443,0,89,2,9,3,1,0
Census Regions,East South Central,2016,50,91,1,9,0,0,2,2,0
Census Regions,West South Central,2016,50,88,2,16,0,1,4,2,0
Census Regions,Mountain,2016,50,317,1,189,0,0,0,3,0
Census Regions,Pacific,2016,50,576,2,200,6,1,5,1,0
Census Regions,New England,2016,51,72,7,44,0,3,1,0,0
Census Regions,Mid-Atlantic,2016,51,143,1,71,1,2,4,3,0
Census Regions,East North Central,2016,51,353,4,117,0,3,13,8,0
Census Regions,West North Central,2016,51,231,2,67,4,1,3,5,0
Census Regions,South Atlantic,2016,51,491,5,150,1,5,10,3,0
Census Regions,East South Central,2016,51,123,0,21,0,1,1,4,0
Census Regions,West South Central,2016,51,70,1,23,0,0,1,1,0
Census Regions,Mountain,2016,51,357,3,238,1,0,4,3,0
Census Regions,Pacific,2016,51,665,6,285,4,1,1,1,0
Census Regions,New England,2016,52,111,3,85,0,0,3,3,0
Census Regions,Mid-Atlantic,2016,52,174,1,87,6,1,4,4,0
Census Regions,East North Central,2016,52,341,2,122,0,0,23,5,0
Census Regions,West North Central,2016,52,333,0,139,5,0,8,6,0
Census Regions,South Atlantic,2016,52,582,2,243,1,9,10,7,0
Census Regions,East South Central,2016,52,114,3,32,0,0,2,1,0
Census Regions,West South Central,2016,52,75,3,31,0,2,1,1,0
Census Regions,Mountain,2016,52,473,4,351,3,0,1,7,0
Census Regions,Pacific,2016,52,1084,14,586,16,1,7,3,0
Census Regions,New England,2017,1,160,4,115,0,2,1,6,0
Census Regions,Mid-Atlantic,2017,1,211,1,107,2,3,0,5,0
Census Regions,East North Central,2017,1,308,7,122,1,0,21,9,0
Census Regions,West North Central,2017,1,365,3,138,0,0,7,6,0
Census Regions,South Atlantic,2017,1,771,8,316,2,7,11,21,0
Census Regions,East South Central,2017,1,104,2,23,0,2,0,0,0
Census Regions,West South Central,2017,1,102,6,27,0,2,0,4,0
Census Regions,Mountain,2017,1,532,2,388,0,0,4,5,0
Census Regions,Pacific,2017,1,1379,20,831,8,3,3,4,0
Census Regions,New England,2017,2,185,1,130,0,1,5,5,0
Census Regions,Mid-Atlantic,2017,2,233,1,121,2,0,3,2,0
Census Regions,East North Central,2017,2,368,7,150,0,2,16,9,0
Census Regions,West North Central,2017,2,552,3,268,5,1,14,17,0
Census Regions,South Atlantic,2017,2,717,5,327,0,10,6,13,0
Census Regions,East South Central,2017,2,160,4,61,3,3,0,2,0
Census Regions,West South Central,2017,2,155,2,63,0,1,1,15,0
Census Regions,Mountain,2017,2,494,10,328,1,0,1,9,0
Census Regions,Pacific,2017,2,1484,16,762,19,7,3,4,0
Census Regions,New England,2017,3,237,1,175,0,1,3,13,0
Census Regions,Mid-Atlantic,2017,3,260,1,141,0,1,4,5,0
Census Regions,East North Central,2017,3,431,5,234,2,3,12,20,0
Census Regions,West North Central,2017,3,538,7,260,4,0,21,20,0
Census Regions,South Atlantic,2017,3,831,10,414,3,10,17,24,0
Census Regions,East South Central,2017,3,176,3,65,0,4,4,3,0
Census Regions,West South Central,2017,3,161,9,83,0,1,0,9,0
Census Regions,Mountain,2017,3,434,10,301,0,0,2,2,0
Census Regions,Pacific,2017,3,1210,11,580,15,6,6,8,0
Census Regions,New England,2017,4,253,0,200,0,0,4,5,0
Census Regions,Mid-Atlantic,2017,4,287,0,158,1,2,5,6,0
Census Regions,East North Central,2017,4,534,5,255,1,1,20,19,0
Census Regions,West North Central,2017,4,578,6,305,5,2,13,27,0
Census Regions,South Atlantic,2017,4,883,8,435,3,14,21,26,0
Census Regions,East South Central,2017,4,159,4,54,2,1,1,0,0
Census Regions,West South Central,2017,4,237,7,110,0,1,2,20,0
Census Regions,Mountain,2017,4,484,2,329,3,2,1,11,0
Census Regions,Pacific,2017,4,1153,15,585,14,7,4,9,0
Census Regions,New England,2017,5,281,2,213,0,8,3,11,0
Census Regions,Mid-Atlantic,2017,5,296,1,162,2,10,8,6,0
Census Regions,East North Central,2017,5,608,6,316,0,2,22,20,0
Census Regions,West North Central,2017,5,708,5,341,9,1,18,66,0
Census Regions,South Atlantic,2017,5,923,10,456,3,12,30,33,0
Census Regions,East South Central,2017,5,220,2,84,0,4,3,5,0
Census Regions,West South Central,2017,5,304,5,137,3,2,2,18,0
Census Regions,Mountain,2017,5,693,4,437,1,1,6,16,0
Census Regions,Pacific,2017,5,1053,16,450,12,10,4,7,0
Census Regions,New England,2017,6,361,0,278,0,11,6,10,0
Census Regions,Mid-Atlantic,2017,6,328,1,196,3,5,5,7,0
Census Regions,East North Central,2017,6,737,14,393,1,4,44,56,0
Census Regions,West North Central,2017,6,765,12,367,11,0,18,68,0
Census Regions,South Atlantic,2017,6,1120,11,596,0,7,45,49,0
Census Regions,East South Central,2017,6,230,5,103,3,7,0,1,0
Census Regions,West South Central,2017,6,302,11,145,0,2,2,21,0
Census Regions,Mountain,2017,6,649,4,411,0,1,4,20,0
Census Regions,Pacific,2017,6,1029,13,486,5,10,2,8,0
Census Regions,New England,2017,7,296,2,197,0,24,2,17,0
Census Regions,Mid-Atlantic,2017,7,337,1,198,0,6,6,11,0
Census Regions,East North Central,2017,7,734,7,342,2,6,56,55,0
Census Regions,West North Central,2017,7,801,15,363,9,1,19,94,0
Census Regions,South Atlantic,2017,7,1194,7,619,1,25,43,68,0
Census Regions,East South Central,2017,7,302,5,136,0,19,5,2,0
Census Regions,West South Central,2017,7,317,13,128,1,11,2,29,0
Census Regions,Mountain,2017,7,520,0,307,0,1,10,19,0
Census Regions,Pacific,2017,7,834,18,327,4,11,9,5,0
Census Regions,New England,2017,8,292,3,183,0,15,1,21,0
Census Regions,Mid-Atlantic,2017,8,277,1,150,0,7,5,15,0
Census Regions,East North Central,2017,8,680,5,342,2,6,51,57,0
Census Regions,West North Central,2017,8,772,6,336,2,3,20,108,0
Census Regions,South Atlantic,2017,8,1328,20,659,1,39,59,101,0
Census Regions,East South Central,2017,8,314,15,108,0,5,3,3,0
Census Regions,West South Central,2017,8,262,15,96,3,3,4,26,0
Census Regions,Mountain,2017,8,440,9,242,0,1,8,17,0
Census Regions,Pacific,2017,8,700,13,248,4,10,8,9,0
Census Regions,New England,2017,9,188,0,105,1,14,3,17,0
Census Regions,Mid-Atlantic,2017,9,232,0,82,0,12,4,29,0
Census Regions,East North Central,2017,9,535,3,246,0,9,49,54,0
Census Regions,West North Central,2017,9,614,7,195,3,3,30,82,0
Census Regions,South Atlantic,2017,9,1000,13,367,2,30,44,93,0
Census Regions,East South Central,2017,9,213,1,53,5,5,3,1,0
Census Regions,West South Central,2017,9,205,11,66,0,4,8,21,0
Census Regions,Mountain,2017,9,336,11,166,0,2,4,49,0
Census Regions,Pacific,2017,9,672,8,212,2,23,4,12,0
Census Regions,New England,2017,10,161,0,74,0,29,4,13,0
Census Regions,Mid-Atlantic,2017,10,169,1,60,0,9,7,9,0
Census Regions,East North Central,2017,10,477,2,160,0,3,53,56,0
Census Regions,West North Central,2017,10,536,9,171,1,3,16,94,0
Census Regions,South Atlantic,2017,10,913,7,327,3,32,38,103,0
Census Regions,East South Central,2017,10,152,6,38,7,9,1,2,0
Census Regions,West South Central,2017,10,254,11,86,0,7,4,32,0
Census Regions,Mountain,2017,10,368,6,178,0,3,12,59,0
Census Regions,Pacific,2017,10,595,8,162,4,12,3,21,0
Census Regions,New England,2017,11,94,0,30,0,17,1,18,0
Census Regions,Mid-Atlantic,2017,11,129,1,34,0,6,3,17,0
Census Regions,East North Central,2017,11,381,2,100,1,1,45,49,0
Census Regions,West North Central,2017,11,504,4,138,0,5,19,144,0
Census Regions,South Atlantic,2017,11,723,7,191,1,34,45,102,0
Census Regions,East South Central,2017,11,313,1,51,5,30,0,1,0
Census Regions,West South Central,2017,11,180,5,65,0,4,4,27,0
Census Regions,Mountain,2017,11,369,4,172,0,3,18,58,0
Census Regions,Pacific,2017,11,545,4,128,4,24,6,24,0
Census Regions,New England,2017,12,147,1,46,0,27,4,34,0
Census Regions,Mid-Atlantic,2017,12,143,0,38,0,7,7,18,0
Census Regions,East North Central,2017,12,434,4,118,2,4,61,72,0
Census Regions,West North Central,2017,12,468,6,90,1,7,19,152,0
Census Regions,South Atlantic,2017,12,875,12,245,0,36,71,139,0
Census Regions,East South Central,2017,12,171,0,41,0,16,3,5,0
Census Regions,West South Central,2017,12,174,3,53,0,6,8,28,0
Census Regions,Mountain,2017,12,275,3,111,0,3,15,59,0
Census Regions,Pacific,2017,12,525,2,101,1,18,5,16,0
Census Regions,New England,2017,13,168,0,54,0,28,7,45,0
Census Regions,Mid-Atlantic,2017,13,155,2,37,0,19,7,13,0
Census Regions,East North Central,2017,13,385,3,81,1,7,46,86,0
Census Regions,West North Central,2017,13,487,0,86,1,14,8,187,0
Census Regions,South Atlantic,2017,13,789,12,182,0,64,45,120,0
Census Regions,East South Central,2017,13,188,0,24,0,38,1,3,0
Census Regions,West South Central,2017,13,146,2,14,0,4,9,25,0
Census Regions,Mountain,2017,13,276,5,99,0,1,18,86,0
Census Regions,Pacific,2017,13,455,3,78,1,43,2,11,0
Census Regions,New England,2017,14,176,0,45,1,6,12,70,0
Census Regions,Mid-Atlantic,2017,14,140,0,35,0,15,7,24,0
Census Regions,East North Central,2017,14,268,0,38,0,3,34,60,0
Census Regions,West North Central,2017,14,365,3,37,0,10,12,138,0
Census Regions,South Atlantic,2017,14,541,5,94,0,30,26,76,0
Census Regions,East South Central,2017,14,97,0,5,3,22,3,1,0
Census Regions,West South Central,2017,14,87,0,8,0,2,8,6,0
Census Regions,Mountain,2017,14,211,5,67,0,4,12,62,0
Census Regions,Pacific,2017,14,423,4,45,0,41,3,13,0
Census Regions,New England,2017,15,143,2,27,0,2,6,66,0
Census Regions,Mid-Atlantic,2017,15,120,0,10,0,9,9,19,0
Census Regions,East North Central,2017,15,200,0,19,0,4,19,44,0
Census Regions,West North Central,2017,15,293,0,31,1,1,5,107,0
Census Regions,South Atlantic,2017,15,270,2,28,0,19,5,39,0
Census Regions,East South Central,2017,15,71,0,9,0,10,0,0,0
Census Regions,West South Central,2017,15,77,0,5,0,1,2,13,0
Census Regions,Mountain,2017,15,192,1,57,0,4,14,75,0
Census Regions,Pacific,2017,15,353,0,35,0,31,6,20,0
Census Regions,New England,2017,16,90,1,12,1,1,9,36,0
Census Regions,Mid-Atlantic,2017,16,78,1,5,0,6,3,14,0
Census Regions,East North Central,2017,16,195,0,22,0,2,11,29,0
Census Regions,West North Central,2017,16,261,0,12,0,3,4,66,0
Census Regions,South Atlantic,2017,16,317,1,15,0,21,11,35,0
Census Regions,East South Central,2017,16,59,0,6,1,11,0,1,0
Census Regions,West South Central,2017,16,69,0,5,0,4,3,7,0
Census Regions,Mountain,2017,16,150,2,41,0,2,11,49,0
Census Regions,Pacific,2017,16,330,6,26,0,31,2,13,0
Census Regions,New England,2017,17,53,0,4,0,0,1,18,0
Census Regions,Mid-Atlantic,2017,17,84,1,6,0,1,8,9,0
Census Regions,East North Central,2017,17,149,1,4,0,0,13,19,0
Census Regions,West North Central,2017,17,191,0,4,0,1,1,37,0
Census Regions,South Atlantic,2017,17,241,1,21,1,9,7,11,0
Census Regions,East South Central,2017,17,45,0,0,1,3,0,3,0
Census Regions,West South Central,2017,17,62,0,6,0,2,3,6,0
Census Regions,Mountain,2017,17,192,1,64,0,4,16,71,0
Census Regions,Pacific,2017,17,287,3,24,0,29,2,7,0
Census Regions,New England,2017,18,38,0,4,0,1,0,17,0
Census Regions,Mid-Atlantic,2017,18,38,0,3,0,1,6,3,0
Census Regions,East North Central,2017,18,151,1,3,0,4,3,14,0
Census Regions,West North Central,2017,18,110,0,6,0,1,1,23,0
Census Regions,South Atlantic,2017,18,230,0,9,0,6,5,9,0
Census Regions,East South Central,2017,18,31,0,7,0,2,0,2,0
Census Regions,West South Central,2017,18,51,0,3,0,1,2,5,0
Census Regions,Mountain,2017,18,139,4,38,0,1,12,48,0
Census Regions,Pacific,2017,18,256,0,10,2,24,2,10,0
Census Regions,New England,2017,19,24,0,3,0,0,0,2,0
Census Regions,Mid-Atlantic,2017,19,36,0,4,0,3,1,6,0
Census Regions,East North Central,2017,19,99,0,4,0,1,3,9,0
Census Regions,West North Central,2017,19,84,0,9,0,0,1,6,0
Census Regions,South Atlantic,2017,19,195,1,9,2,8,2,3,0
Census Regions,East South Central,2017,19,24,0,7,0,3,1,2,0
Census Regions,West South Central,2017,19,29,0,4,0,3,1,2,0
Census Regions,Mountain,2017,19,182,1,50,0,1,27,75,0
Census Regions,Pacific,2017,19,216,1,7,0,17,2,12,0
Census Regions,New England,2017,20,10,0,2,0,0,0,2,0
Census Regions,Mid-Atlantic,2017,20,29,0,5,0,1,2,4,0
Census Regions,East North Central,2017,20,89,0,2,0,0,1,7,0
Census Regions,West North Central,2017,20,83,0,3,1,1,1,5,0
Census Regions,South Atlantic,2017,20,151,1,7,0,13,4,4,0
Census Regions,East South Central,2017,20,8,0,0,0,0,1,0,0
Census Regions,West South Central,2017,20,38,0,10,0,0,1,1,0
Census Regions,Mountain,2017,20,173,3,27,0,1,22,79,0
Census Regions,Pacific,2017,20,207,1,7,0,17,1,12,0
Census Regions,New England,2017,21,5,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,2017,21,23,0,2,0,0,2,2,0
Census Regions,East North Central,2017,21,71,0,2,0,0,2,2,0
Census Regions,West North Central,2017,21,41,0,2,0,0,0,5,0
Census Regions,South Atlantic,2017,21,108,0,4,0,4,0,0,0
Census Regions,East South Central,2017,21,13,1,1,0,0,0,0,0
Census Regions,West South Central,2017,21,33,0,0,0,2,0,2,0
Census Regions,Mountain,2017,21,132,3,21,0,1,22,54,0
Census Regions,Pacific,2017,21,214,2,9,0,16,0,14,0
Census Regions,New England,2017,22,2,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2017,22,16,1,1,0,0,3,1,0
Census Regions,East North Central,2017,22,53,0,1,0,0,3,1,0
Census Regions,West North Central,2017,22,17,0,0,0,0,0,3,0
Census Regions,South Atlantic,2017,22,81,0,2,0,4,2,0,0
Census Regions,East South Central,2017,22,12,0,0,0,0,1,0,0
Census Regions,West South Central,2017,22,28,0,4,0,2,0,1,0
Census Regions,Mountain,2017,22,135,0,22,0,1,39,43,0
Census Regions,Pacific,2017,22,206,0,9,0,10,3,11,0
Census Regions,New England,2017,23,2,0,1,0,0,0,0,0
Census Regions,Mid-Atlantic,2017,23,12,0,2,0,0,2,1,0
Census Regions,East North Central,2017,23,37,0,2,0,0,1,1,0
Census Regions,West North Central,2017,23,16,0,0,0,0,0,0,0
Census Regions,South Atlantic,2017,23,81,0,7,0,5,2,1,0
Census Regions,East South Central,2017,23,7,0,0,0,0,0,0,0
Census Regions,West South Central,2017,23,19,0,1,0,2,0,2,0
Census Regions,Mountain,2017,23,104,2,12,0,0,17,50,0
Census Regions,Pacific,2017,23,179,3,8,0,12,0,8,0
Census Regions,New England,2017,24,3,0,1,0,0,0,0,0
