"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 3,2020,11,4462,600,150,16.8086,13.4469,3.36172
HHS Regions,Region 4,2020,11,8894,604,264,9.75939,6.7911,2.96829
HHS Regions,Region 5,2020,11,19354,3294,966,22.011,17.0197,4.99122
HHS Regions,Region 6,2020,11,7870,856,259,14.1677,10.8767,3.29098
HHS Regions,Region 7,2020,11,4313,561,311,20.2179,13.0072,7.21076
HHS Regions,Region 8,2020,11,5930,871,139,17.032,14.688,2.34401
HHS Regions,Region 9,2020,11,6116,488,131,10.121,7.97907,2.14192
HHS Regions,Region 10,2020,11,8363,796,111,10.8454,9.51812,1.32727
HHS Regions,Region 1,2020,12,3644,201,100,8.26015,5.51592,2.74424
HHS Regions,Region 2,2020,12,5439,260,93,6.49016,4.78029,1.70987
HHS Regions,Region 3,2020,12,5011,354,72,8.5013,7.06446,1.43684
HHS Regions,Region 4,2020,12,9656,302,148,4.66031,3.12759,1.53273
HHS Regions,Region 5,2020,12,19954,1501,509,10.0732,7.5223,2.55087
HHS Regions,Region 6,2020,12,7895,315,97,5.21849,3.98987,1.22863
HHS Regions,Region 7,2020,12,4416,208,146,8.0163,4.71014,3.30616
HHS Regions,Region 8,2020,12,6878,556,101,9.5522,8.08375,1.46845
HHS Regions,Region 9,2020,12,4112,134,45,4.35311,3.25875,1.09436
HHS Regions,Region 10,2020,12,6085,300,41,5.60394,4.93016,0.673788
HHS Regions,Region 1,2020,13,2284,32,18,2.18914,1.40105,0.788091
HHS Regions,Region 2,2020,13,3509,44,12,1.5959,1.25392,0.341978
HHS Regions,Region 3,2020,13,3716,75,15,2.42196,2.0183,0.40366
HHS Regions,Region 4,2020,13,6204,65,53,1.902,1.04771,0.854288
HHS Regions,Region 5,2020,13,11598,237,98,2.88843,2.04346,0.844973
HHS Regions,Region 6,2020,13,5369,50,27,1.43416,0.931272,0.502887
HHS Regions,Region 7,2020,13,1156,22,12,2.94118,1.90311,1.03806
HHS Regions,Region 8,2020,13,4706,125,21,3.10242,2.65618,0.446239
HHS Regions,Region 9,2020,13,2364,45,11,2.36887,1.90355,0.465313
HHS Regions,Region 10,2020,13,3848,64,13,2.00104,1.6632,0.337838
HHS Regions,Region 1,2020,14,2384,13,11,1.00671,0.545302,0.461409
HHS Regions,Region 2,2020,14,2040,12,8,0.980392,0.588235,0.392157
HHS Regions,Region 3,2020,14,2090,21,7,1.33971,1.00478,0.334928
HHS Regions,Region 4,2020,14,4156,19,14,0.794033,0.45717,0.336862
HHS Regions,Region 5,2020,14,8404,48,40,1.04712,0.571157,0.475964
HHS Regions,Region 6,2020,14,2565,9,13,0.8577,0.350877,0.506823
HHS Regions,Region 7,2020,14,1782,10,10,1.12233,0.561167,0.561167
HHS Regions,Region 8,2020,14,2890,14,4,0.622837,0.484429,0.138408
HHS Regions,Region 9,2020,14,1642,40,14,3.28867,2.43605,0.852619
HHS Regions,Region 10,2020,14,2885,10,1,0.381282,0.34662,0.034662
HHS Regions,Region 1,2020,15,1570,1,5,0.382166,0.0636943,0.318471
HHS Regions,Region 2,2020,15,1240,0,0,0,0,0
HHS Regions,Region 3,2020,15,1049,4,1,0.476644,0.381316,0.0953289
HHS Regions,Region 4,2020,15,3081,13,11,0.778968,0.421941,0.357027
HHS Regions,Region 5,2020,15,4539,15,8,0.50672,0.330469,0.17625
HHS Regions,Region 6,2020,15,1960,8,10,0.918367,0.408163,0.510204
HHS Regions,Region 7,2020,15,1189,3,1,0.336417,0.252313,0.0841043
HHS Regions,Region 8,2020,15,1769,2,2,0.226116,0.113058,0.113058
HHS Regions,Region 9,2020,15,1268,28,8,2.83912,2.2082,0.630915
HHS Regions,Region 10,2020,15,1907,1,0,0.0524384,0.0524384,0
HHS Regions,Region 1,2020,16,1456,7,12,1.30495,0.480769,0.824176
HHS Regions,Region 2,2020,16,722,1,0,0.138504,0.138504,0
HHS Regions,Region 3,2020,16,691,1,0,0.144718,0.144718,0
HHS Regions,Region 4,2020,16,2188,11,1,0.548446,0.502742,0.0457038
HHS Regions,Region 5,2020,16,3177,3,4,0.220334,0.0944287,0.125905
HHS Regions,Region 6,2020,16,1586,1,4,0.315259,0.0630517,0.252207
HHS Regions,Region 7,2020,16,804,5,2,0.870647,0.621891,0.248756
HHS Regions,Region 8,2020,16,1397,2,1,0.214746,0.143164,0.071582
HHS Regions,Region 9,2020,16,1199,27,8,2.9191,2.25188,0.667223
HHS Regions,Region 10,2020,16,1223,0,0,0,0,0
HHS Regions,Region 1,2020,17,1237,1,1,0.161681,0.0808407,0.0808407
HHS Regions,Region 2,2020,17,510,1,0,0.196078,0.196078,0
HHS Regions,Region 3,2020,17,636,0,0,0,0,0
HHS Regions,Region 4,2020,17,1933,5,1,0.310398,0.258665,0.0517331
HHS Regions,Region 5,2020,17,2890,4,4,0.276817,0.138408,0.138408
HHS Regions,Region 6,2020,17,1497,3,1,0.267201,0.200401,0.0668003
HHS Regions,Region 7,2020,17,733,0,0,0,0,0
HHS Regions,Region 8,2020,17,1232,3,1,0.324675,0.243506,0.0811688
HHS Regions,Region 9,2020,17,1071,1,0,0.0933707,0.0933707,0
HHS Regions,Region 10,2020,17,1083,2,0,0.184672,0.184672,0
HHS Regions,Region 1,2020,18,841,2,2,0.475624,0.237812,0.237812
HHS Regions,Region 2,2020,18,513,0,0,0,0,0
HHS Regions,Region 3,2020,18,487,0,0,0,0,0
HHS Regions,Region 4,2020,18,1675,5,0,0.298507,0.298507,0
HHS Regions,Region 5,2020,18,2174,5,3,0.367985,0.229991,0.137994
HHS Regions,Region 6,2020,18,1577,2,0,0.126823,0.126823,0
HHS Regions,Region 7,2020,18,504,2,1,0.595238,0.396825,0.198413
HHS Regions,Region 8,2020,18,1007,1,0,0.0993049,0.0993049,0
HHS Regions,Region 9,2020,18,698,0,0,0,0,0
HHS Regions,Region 10,2020,18,792,2,2,0.505051,0.252525,0.252525
HHS Regions,Region 1,2020,19,718,0,1,0.139276,0,0.139276
HHS Regions,Region 2,2020,19,432,1,0,0.231481,0.231481,0
HHS Regions,Region 3,2020,19,438,0,0,0,0,0
HHS Regions,Region 4,2020,19,1564,7,6,0.831202,0.44757,0.383632
HHS Regions,Region 5,2020,19,1927,3,2,0.259471,0.155682,0.103788
HHS Regions,Region 6,2020,19,1098,3,4,0.637523,0.273224,0.364299
HHS Regions,Region 7,2020,19,474,0,2,0.421941,0,0.421941
HHS Regions,Region 8,2020,19,924,0,0,0,0,0
HHS Regions,Region 9,2020,19,678,0,0,0,0,0
HHS Regions,Region 10,2020,19,638,0,0,0,0,0
HHS Regions,Region 1,2020,20,598,0,2,0.334448,0,0.334448
HHS Regions,Region 2,2020,20,469,1,1,0.426439,0.21322,0.21322
HHS Regions,Region 3,2020,20,442,1,0,0.226244,0.226244,0
HHS Regions,Region 4,2020,20,1343,7,2,0.670141,0.521221,0.14892
HHS Regions,Region 5,2020,20,1776,2,2,0.225225,0.112613,0.112613
HHS Regions,Region 6,2020,20,871,1,3,0.459242,0.114811,0.344432
HHS Regions,Region 7,2020,20,181,0,0,0,0,0
HHS Regions,Region 8,2020,20,848,0,0,0,0,0
HHS Regions,Region 9,2020,20,642,1,0,0.155763,0.155763,0
HHS Regions,Region 10,2020,20,674,1,0,0.148368,0.148368,0
HHS Regions,Region 1,2020,21,548,1,1,0.364964,0.182482,0.182482
HHS Regions,Region 2,2020,21,396,0,0,0,0,0
HHS Regions,Region 3,2020,21,564,0,0,0,0,0
HHS Regions,Region 4,2020,21,1247,3,3,0.481155,0.240577,0.240577
HHS Regions,Region 5,2020,21,1487,2,0,0.134499,0.134499,0
HHS Regions,Region 6,2020,21,1049,1,3,0.381316,0.0953289,0.285987
HHS Regions,Region 7,2020,21,407,1,1,0.4914,0.2457,0.2457
HHS Regions,Region 8,2020,21,757,0,0,0,0,0
HHS Regions,Region 9,2020,21,605,0,0,0,0,0
HHS Regions,Region 10,2020,21,463,0,0,0,0,0
HHS Regions,Region 1,2020,22,398,0,1,0.251256,0,0.251256
HHS Regions,Region 2,2020,22,353,0,0,0,0,0
HHS Regions,Region 3,2020,22,427,0,0,0,0,0
HHS Regions,Region 4,2020,22,1110,5,0,0.45045,0.45045,0
HHS Regions,Region 5,2020,22,1266,0,2,0.157978,0,0.157978
HHS Regions,Region 6,2020,22,959,1,0,0.104275,0.104275,0
HHS Regions,Region 7,2020,22,137,0,0,0,0,0
HHS Regions,Region 8,2020,22,616,1,0,0.162338,0.162338,0
HHS Regions,Region 9,2020,22,414,0,0,0,0,0
HHS Regions,Region 10,2020,22,374,0,0,0,0,0
HHS Regions,Region 1,2020,23,507,0,0,0,0,0
HHS Regions,Region 2,2020,23,382,0,0,0,0,0
HHS Regions,Region 3,2020,23,417,0,0,0,0,0
HHS Regions,Region 4,2020,23,1095,1,5,0.547945,0.0913242,0.456621
HHS Regions,Region 5,2020,23,1227,1,0,0.0814996,0.0814996,0
HHS Regions,Region 6,2020,23,748,0,1,0.13369,0,0.13369
HHS Regions,Region 7,2020,23,375,1,0,0.266667,0.266667,0
HHS Regions,Region 8,2020,23,599,6,6,2.00334,1.00167,1.00167
HHS Regions,Region 9,2020,23,465,0,0,0,0,0
HHS Regions,Region 10,2020,23,366,0,0,0,0,0
HHS Regions,Region 1,2020,24,359,0,0,0,0,0
HHS Regions,Region 2,2020,24,436,0,1,0.229358,0,0.229358
HHS Regions,Region 3,2020,24,422,0,0,0,0,0
HHS Regions,Region 4,2020,24,958,5,2,0.730689,0.521921,0.208768
HHS Regions,Region 5,2020,24,1019,1,1,0.196271,0.0981354,0.0981354
HHS Regions,Region 6,2020,24,899,2,4,0.667408,0.222469,0.444939
HHS Regions,Region 7,2020,24,329,0,0,0,0,0
HHS Regions,Region 8,2020,24,498,0,0,0,0,0
HHS Regions,Region 9,2020,24,450,0,0,0,0,0
HHS Regions,Region 10,2020,24,348,0,0,0,0,0
HHS Regions,Region 1,2020,25,279,0,0,0,0,0
HHS Regions,Region 2,2020,25,365,0,0,0,0,0
HHS Regions,Region 3,2020,25,387,0,0,0,0,0
HHS Regions,Region 4,2020,25,1092,2,1,0.274725,0.18315,0.0915751
HHS Regions,Region 5,2020,25,950,6,3,0.947368,0.631579,0.315789
HHS Regions,Region 6,2020,25,934,4,4,0.856531,0.428266,0.428266
HHS Regions,Region 7,2020,25,118,0,0,0,0,0
HHS Regions,Region 8,2020,25,509,0,0,0,0,0
HHS Regions,Region 9,2020,25,312,0,0,0,0,0
HHS Regions,Region 10,2020,25,301,0,0,0,0,0
HHS Regions,Region 1,2020,26,293,0,0,0,0,0
HHS Regions,Region 2,2020,26,389,0,0,0,0,0
HHS Regions,Region 3,2020,26,400,0,0,0,0,0
HHS Regions,Region 4,2020,26,1151,2,0,0.173762,0.173762,0
HHS Regions,Region 5,2020,26,1110,1,2,0.27027,0.0900901,0.18018
HHS Regions,Region 6,2020,26,847,6,4,1.18064,0.708383,0.472255
HHS Regions,Region 7,2020,26,362,0,1,0.276243,0,0.276243
HHS Regions,Region 8,2020,26,541,0,0,0,0,0
HHS Regions,Region 9,2020,26,295,0,0,0,0,0
HHS Regions,Region 10,2020,26,279,0,0,0,0,0
HHS Regions,Region 1,2020,27,237,0,0,0,0,0
HHS Regions,Region 2,2020,27,369,1,0,0.271003,0.271003,0
HHS Regions,Region 3,2020,27,439,0,0,0,0,0
HHS Regions,Region 4,2020,27,1390,3,1,0.28777,0.215827,0.0719424
HHS Regions,Region 5,2020,27,1004,1,1,0.199203,0.0996016,0.0996016
HHS Regions,Region 6,2020,27,906,1,3,0.441501,0.110375,0.331126
HHS Regions,Region 7,2020,27,346,0,0,0,0,0
HHS Regions,Region 8,2020,27,533,0,0,0,0,0
HHS Regions,Region 9,2020,27,784,2,0,0.255102,0.255102,0
HHS Regions,Region 10,2020,27,250,0,0,0,0,0
HHS Regions,Region 1,2020,28,259,0,0,0,0,0
HHS Regions,Region 2,2020,28,469,0,0,0,0,0
HHS Regions,Region 3,2020,28,491,0,0,0,0,0
HHS Regions,Region 4,2020,28,1318,0,2,0.151745,0,0.151745
HHS Regions,Region 5,2020,28,1174,2,1,0.255537,0.170358,0.0851789
HHS Regions,Region 6,2020,28,840,1,2,0.357143,0.119048,0.238095
HHS Regions,Region 7,2020,28,201,0,0,0,0,0
HHS Regions,Region 8,2020,28,468,0,0,0,0,0
HHS Regions,Region 9,2020,28,842,2,0,0.23753,0.23753,0
HHS Regions,Region 10,2020,28,260,1,0,0.384615,0.384615,0
HHS Regions,Region 1,2020,29,244,0,0,0,0,0
HHS Regions,Region 2,2020,29,462,0,0,0,0,0
HHS Regions,Region 3,2020,29,442,0,0,0,0,0
HHS Regions,Region 4,2020,29,1043,4,4,0.767018,0.383509,0.383509
HHS Regions,Region 5,2020,29,1095,2,0,0.182648,0.182648,0
HHS Regions,Region 6,2020,29,829,4,5,1.08565,0.482509,0.603136
HHS Regions,Region 7,2020,29,425,0,2,0.470588,0,0.470588
HHS Regions,Region 8,2020,29,635,1,1,0.314961,0.15748,0.15748
HHS Regions,Region 9,2020,29,765,0,0,0,0,0
HHS Regions,Region 10,2020,29,236,0,0,0,0,0
HHS Regions,Region 1,2020,30,241,0,0,0,0,0
HHS Regions,Region 2,2020,30,520,1,1,0.384615,0.192308,0.192308
HHS Regions,Region 3,2020,30,456,0,0,0,0,0
HHS Regions,Region 4,2020,30,1004,1,0,0.0996016,0.0996016,0
HHS Regions,Region 5,2020,30,986,3,0,0.30426,0.30426,0
HHS Regions,Region 6,2020,30,491,0,3,0.610998,0,0.610998
HHS Regions,Region 7,2020,30,459,0,0,0,0,0
HHS Regions,Region 8,2020,30,922,0,0,0,0,0
HHS Regions,Region 9,2020,30,792,0,0,0,0,0
HHS Regions,Region 10,2020,30,171,0,0,0,0,0
HHS Regions,Region 1,2020,31,222,0,0,0,0,0
HHS Regions,Region 2,2020,31,490,0,0,0,0,0
HHS Regions,Region 3,2020,31,550,0,0,0,0,0
HHS Regions,Region 4,2020,31,842,0,1,0.118765,0,0.118765
HHS Regions,Region 5,2020,31,1034,0,0,0,0,0
HHS Regions,Region 6,2020,31,779,0,3,0.385109,0,0.385109
HHS Regions,Region 7,2020,31,418,0,1,0.239234,0,0.239234
HHS Regions,Region 8,2020,31,834,1,0,0.119904,0.119904,0
HHS Regions,Region 9,2020,31,759,2,0,0.263505,0.263505,0
HHS Regions,Region 10,2020,31,177,0,0,0,0,0
HHS Regions,Region 1,2020,32,242,0,0,0,0,0
HHS Regions,Region 2,2020,32,467,0,0,0,0,0
HHS Regions,Region 3,2020,32,528,0,0,0,0,0
HHS Regions,Region 4,2020,32,954,2,0,0.209644,0.209644,0
HHS Regions,Region 5,2020,32,1104,1,0,0.0905797,0.0905797,0
HHS Regions,Region 6,2020,32,771,0,3,0.389105,0,0.389105
HHS Regions,Region 7,2020,32,464,1,0,0.215517,0.215517,0
HHS Regions,Region 8,2020,32,844,0,0,0,0,0
HHS Regions,Region 9,2020,32,807,2,1,0.371747,0.247831,0.123916
HHS Regions,Region 10,2020,32,149,1,0,0.671141,0.671141,0
HHS Regions,Region 1,2020,33,267,0,0,0,0,0
HHS Regions,Region 2,2020,33,536,0,0,0,0,0
HHS Regions,Region 3,2020,33,608,0,0,0,0,0
HHS Regions,Region 4,2020,33,950,2,1,0.315789,0.210526,0.105263
HHS Regions,Region 5,2020,33,1040,1,1,0.192308,0.0961538,0.0961538
HHS Regions,Region 6,2020,33,504,0,2,0.396825,0,0.396825
HHS Regions,Region 7,2020,33,463,0,0,0,0,0
HHS Regions,Region 8,2020,33,782,0,0,0,0,0
HHS Regions,Region 9,2020,33,797,1,0,0.125471,0.125471,0
HHS Regions,Region 10,2020,33,173,0,0,0,0,0
HHS Regions,Region 1,2020,34,289,0,0,0,0,0
HHS Regions,Region 2,2020,34,682,0,0,0,0,0
HHS Regions,Region 3,2020,34,534,0,0,0,0,0
HHS Regions,Region 4,2020,34,907,1,4,0.551268,0.110254,0.441014
HHS Regions,Region 5,2020,34,1065,4,1,0.469484,0.375587,0.0938967
HHS Regions,Region 6,2020,34,583,0,2,0.343053,0,0.343053
HHS Regions,Region 7,2020,34,515,0,0,0,0,0
HHS Regions,Region 8,2020,34,703,0,0,0,0,0
HHS Regions,Region 9,2020,34,750,1,1,0.266667,0.133333,0.133333
HHS Regions,Region 10,2020,34,210,0,0,0,0,0
HHS Regions,Region 1,2020,35,291,0,0,0,0,0
HHS Regions,Region 2,2020,35,664,0,0,0,0,0
HHS Regions,Region 3,2020,35,591,0,0,0,0,0
HHS Regions,Region 4,2020,35,974,4,12,1.64271,0.410678,1.23203
HHS Regions,Region 5,2020,35,1080,2,0,0.185185,0.185185,0
HHS Regions,Region 6,2020,35,667,1,1,0.29985,0.149925,0.149925
HHS Regions,Region 7,2020,35,516,0,0,0,0,0
HHS Regions,Region 8,2020,35,694,0,0,0,0,0
HHS Regions,Region 9,2020,35,787,0,0,0,0,0
HHS Regions,Region 10,2020,35,179,0,0,0,0,0
HHS Regions,Region 1,2020,36,324,0,0,0,0,0
HHS Regions,Region 2,2020,36,683,0,0,0,0,0
HHS Regions,Region 3,2020,36,558,0,0,0,0,0
HHS Regions,Region 4,2020,36,928,1,1,0.215517,0.107759,0.107759
HHS Regions,Region 5,2020,36,1151,3,0,0.260643,0.260643,0
HHS Regions,Region 6,2020,36,805,2,4,0.745342,0.248447,0.496894
HHS Regions,Region 7,2020,36,576,0,0,0,0,0
HHS Regions,Region 8,2020,36,706,0,0,0,0,0
HHS Regions,Region 9,2020,36,638,1,1,0.31348,0.15674,0.15674
HHS Regions,Region 10,2020,36,174,0,0,0,0,0
HHS Regions,Region 1,2020,37,408,0,1,0.245098,0,0.245098
HHS Regions,Region 2,2020,37,757,0,0,0,0,0
HHS Regions,Region 3,2020,37,653,0,0,0,0,0
HHS Regions,Region 4,2020,37,934,4,2,0.642398,0.428266,0.214133
HHS Regions,Region 5,2020,37,1182,0,0,0,0,0
HHS Regions,Region 6,2020,37,813,1,3,0.492005,0.123001,0.369004
HHS Regions,Region 7,2020,37,533,0,0,0,0,0
HHS Regions,Region 8,2020,37,910,0,0,0,0,0
HHS Regions,Region 9,2020,37,700,2,0,0.285714,0.285714,0
HHS Regions,Region 10,2020,37,169,0,0,0,0,0
HHS Regions,Region 1,2020,38,394,0,0,0,0,0
HHS Regions,Region 2,2020,38,850,2,2,0.470588,0.235294,0.235294
HHS Regions,Region 3,2020,38,801,0,0,0,0,0
HHS Regions,Region 4,2020,38,1003,1,8,0.897308,0.0997009,0.797607
HHS Regions,Region 5,2020,38,1380,2,2,0.289855,0.144928,0.144928
HHS Regions,Region 6,2020,38,921,7,5,1.30293,0.760043,0.542888
HHS Regions,Region 7,2020,38,582,1,0,0.171821,0.171821,0
HHS Regions,Region 8,2020,38,1121,0,1,0.0892061,0,0.0892061
HHS Regions,Region 9,2020,38,748,1,0,0.13369,0.13369,0
HHS Regions,Region 10,2020,38,283,0,0,0,0,0
HHS Regions,Region 1,2020,39,558,0,0,0,0,0
HHS Regions,Region 2,2020,39,880,0,0,0,0,0
HHS Regions,Region 3,2020,39,803,0,0,0,0,0
HHS Regions,Region 4,2020,39,1109,3,2,0.450857,0.270514,0.180343
HHS Regions,Region 5,2020,39,1520,0,0,0,0,0
HHS Regions,Region 6,2020,39,1160,8,7,1.2931,0.689655,0.603448
HHS Regions,Region 7,2020,39,757,0,0,0,0,0
HHS Regions,Region 8,2020,39,1188,0,0,0,0,0
HHS Regions,Region 9,2020,39,738,0,0,0,0,0
HHS Regions,Region 10,2020,39,306,0,0,0,0,0
HHS Regions,Region 1,2020,40,653,0,0,0,0,0
HHS Regions,Region 2,2020,40,1064,0,0,0,0,0
HHS Regions,Region 3,2020,40,1380,4,3,0.507246,0.289855,0.217391
HHS Regions,Region 4,2020,40,1503,5,6,0.73187,0.332668,0.399202
HHS Regions,Region 5,2020,40,2368,2,2,0.168919,0.0844595,0.0844595
HHS Regions,Region 6,2020,40,1513,7,10,1.1236,0.462657,0.660939
HHS Regions,Region 7,2020,40,859,0,0,0,0,0
HHS Regions,Region 8,2020,40,1394,0,0,0,0,0
HHS Regions,Region 9,2020,40,877,1,0,0.114025,0.114025,0
HHS Regions,Region 10,2020,40,589,0,0,0,0,0
HHS Regions,Region 1,2020,41,788,0,1,0.126904,0,0.126904
HHS Regions,Region 2,2020,41,1441,0,0,0,0,0
HHS Regions,Region 3,2020,41,1499,0,1,0.0667111,0,0.0667111
HHS Regions,Region 4,2020,41,1801,8,8,0.888395,0.444198,0.444198
HHS Regions,Region 5,2020,41,3134,9,3,0.382897,0.287173,0.0957243
HHS Regions,Region 6,2020,41,1808,11,10,1.1615,0.608407,0.553097
HHS Regions,Region 7,2020,41,953,0,1,0.104932,0,0.104932
HHS Regions,Region 8,2020,41,1558,0,0,0,0,0
HHS Regions,Region 9,2020,41,1121,1,2,0.267618,0.0892061,0.178412
HHS Regions,Region 10,2020,41,821,1,2,0.365408,0.121803,0.243605
HHS Regions,Region 1,2020,42,733,0,2,0.272851,0,0.272851
HHS Regions,Region 2,2020,42,1717,2,3,0.291206,0.116482,0.174723
HHS Regions,Region 3,2020,42,1555,1,0,0.0643087,0.0643087,0
HHS Regions,Region 4,2020,42,1773,9,6,0.846024,0.507614,0.338409
HHS Regions,Region 5,2020,42,3084,5,4,0.291829,0.162127,0.129702
HHS Regions,Region 6,2020,42,1778,4,9,0.731159,0.224972,0.506187
HHS Regions,Region 7,2020,42,599,1,0,0.166945,0.166945,0
HHS Regions,Region 8,2020,42,1555,2,1,0.192926,0.128617,0.0643087
HHS Regions,Region 9,2020,42,1447,1,0,0.0691085,0.0691085,0
HHS Regions,Region 10,2020,42,871,2,1,0.344432,0.229621,0.114811
HHS Regions,Region 1,2020,43,856,0,0,0,0,0
HHS Regions,Region 2,2020,43,1704,4,2,0.352113,0.234742,0.117371
HHS Regions,Region 3,2020,43,1672,0,0,0,0,0
HHS Regions,Region 4,2020,43,1905,2,5,0.367454,0.104987,0.262467
HHS Regions,Region 5,2020,43,3422,6,6,0.350672,0.175336,0.175336
HHS Regions,Region 6,2020,43,1803,4,7,0.610094,0.221852,0.388242
HHS Regions,Region 7,2020,43,1061,0,0,0,0,0
HHS Regions,Region 8,2020,43,1737,1,0,0.0575705,0.0575705,0
HHS Regions,Region 9,2020,43,1448,2,0,0.138122,0.138122,0
HHS Regions,Region 10,2020,43,1003,2,1,0.299103,0.199402,0.0997009
HHS Regions,Region 1,2020,44,987,0,0,0,0,0
HHS Regions,Region 2,2020,44,3772,0,0,0,0,0
HHS Regions,Region 3,2020,44,1674,0,1,0.0597372,0,0.0597372
HHS Regions,Region 4,2020,44,2051,7,2,0.43881,0.341297,0.0975134
HHS Regions,Region 5,2020,44,3729,4,0,0.107267,0.107267,0
HHS Regions,Region 6,2020,44,2005,5,8,0.648379,0.249377,0.399002
HHS Regions,Region 7,2020,44,1153,0,0,0,0,0
HHS Regions,Region 8,2020,44,2431,0,2,0.0822707,0,0.0822707
HHS Regions,Region 9,2020,44,1592,5,4,0.565327,0.31407,0.251256
HHS Regions,Region 10,2020,44,1158,1,2,0.259067,0.0863558,0.172712
HHS Regions,Region 1,2020,45,1123,0,0,0,0,0
HHS Regions,Region 2,2020,45,2620,4,0,0.152672,0.152672,0
HHS Regions,Region 3,2020,45,1743,1,1,0.114745,0.0573723,0.0573723
HHS Regions,Region 4,2020,45,2133,10,9,0.890764,0.468823,0.421941
HHS Regions,Region 5,2020,45,9371,11,2,0.138726,0.117383,0.0213424
HHS Regions,Region 6,2020,45,2363,4,10,0.592467,0.169276,0.423191
HHS Regions,Region 7,2020,45,884,0,0,0,0,0
HHS Regions,Region 8,2020,45,3452,0,0,0,0,0
HHS Regions,Region 9,2020,45,1642,0,2,0.121803,0,0.121803
HHS Regions,Region 10,2020,45,1856,1,1,0.107759,0.0538793,0.0538793
HHS Regions,Region 1,2020,46,1276,1,1,0.15674,0.0783699,0.0783699
HHS Regions,Region 2,2020,46,3447,3,0,0.0870322,0.0870322,0
HHS Regions,Region 3,2020,46,1936,0,3,0.154959,0,0.154959
HHS Regions,Region 4,2020,46,2360,4,9,0.550847,0.169492,0.381356
HHS Regions,Region 5,2020,46,9970,6,6,0.120361,0.0601805,0.0601805
HHS Regions,Region 6,2020,46,3138,9,16,0.796686,0.286807,0.509879
HHS Regions,Region 7,2020,46,1159,0,1,0.0862813,0,0.0862813
HHS Regions,Region 8,2020,46,3577,2,1,0.0838692,0.0559128,0.0279564
HHS Regions,Region 9,2020,46,5579,6,3,0.161319,0.107546,0.0537731
HHS Regions,Region 10,2020,46,2465,1,4,0.20284,0.040568,0.162272
HHS Regions,Region 1,2020,47,1414,1,1,0.141443,0.0707214,0.0707214
HHS Regions,Region 2,2020,47,4285,1,1,0.0466744,0.0233372,0.0233372
HHS Regions,Region 3,2020,47,1991,0,2,0.100452,0,0.100452
HHS Regions,Region 4,2020,47,2234,8,17,1.11907,0.358102,0.760967
HHS Regions,Region 5,2020,47,10375,13,5,0.173494,0.125301,0.0481928
HHS Regions,Region 6,2020,47,3550,6,24,0.84507,0.169014,0.676056
HHS Regions,Region 7,2020,47,1149,0,0,0,0,0
HHS Regions,Region 8,2020,47,3162,0,1,0.0316256,0,0.0316256
HHS Regions,Region 9,2020,47,7425,3,2,0.0673401,0.040404,0.026936
HHS Regions,Region 10,2020,47,3161,2,1,0.0949067,0.0632711,0.0316356
HHS Regions,Region 1,2020,48,1769,0,0,0,0,0
HHS Regions,Region 2,2020,48,3696,0,1,0.0270563,0,0.0270563
HHS Regions,Region 3,2020,48,2103,0,1,0.0475511,0,0.0475511
HHS Regions,Region 4,2020,48,2378,9,10,0.798991,0.378469,0.420521
HHS Regions,Region 5,2020,48,9222,4,5,0.0975927,0.0433745,0.0542182
HHS Regions,Region 6,2020,48,3042,4,18,0.723208,0.131492,0.591716
HHS Regions,Region 7,2020,48,1074,0,0,0,0,0
HHS Regions,Region 8,2020,48,2560,0,0,0,0,0
HHS Regions,Region 9,2020,48,6376,2,0,0.0313676,0.0313676,0
HHS Regions,Region 10,2020,48,3056,0,1,0.0327225,0,0.0327225
HHS Regions,Region 1,2020,49,1940,2,1,0.154639,0.103093,0.0515464
HHS Regions,Region 2,2020,49,5145,2,0,0.0388727,0.0388727,0
HHS Regions,Region 3,2020,49,2236,0,2,0.0894454,0,0.0894454
HHS Regions,Region 4,2020,49,3034,10,15,0.823995,0.329598,0.494397
HHS Regions,Region 5,2020,49,9585,5,0,0.0521648,0.0521648,0
HHS Regions,Region 6,2020,49,3039,7,31,1.25041,0.230339,1.02007
HHS Regions,Region 7,2020,49,1881,0,3,0.15949,0,0.15949
HHS Regions,Region 8,2020,49,4116,1,3,0.0971817,0.0242954,0.0728863
HHS Regions,Region 9,2020,49,7994,2,6,0.100075,0.0250188,0.0750563
HHS Regions,Region 10,2020,49,3556,2,4,0.168729,0.056243,0.112486
HHS Regions,Region 1,2020,50,1585,0,0,0,0,0
HHS Regions,Region 2,2020,50,4614,3,2,0.108366,0.0650195,0.0433463
HHS Regions,Region 3,2020,50,2328,1,1,0.0859107,0.0429553,0.0429553
HHS Regions,Region 4,2020,50,3561,7,13,0.56164,0.196574,0.365066
HHS Regions,Region 5,2020,50,9571,7,4,0.114931,0.0731376,0.0417929
HHS Regions,Region 6,2020,50,2964,5,42,1.5857,0.168691,1.417
HHS Regions,Region 7,2020,50,2612,1,1,0.0765697,0.0382848,0.0382848
